,place_id,licence,osm_type,osm_id,boundingbox,lat,lon,display_name,class,type,importance,icon
199647,199428812.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,435381835.0,"['-12.053747', '-12.0537424', '-77.0565869', '-77.0563755']",-12.0537424,-77.0565869,"Cutervo, Lima, Lima Metropolitana, Lima, 15082, Perú",highway,residential,0.1999999999999999,
208261,118276762.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,71187247.0,"['-12.0322449', '-12.0321198', '-77.0868279', '-77.0860383']",-12.0321929,-77.0863666,"Ayacucho, Perú VI Zona, San Martín de Porres, Lima, Lima Metropolitana, Lima, 51131, Perú",highway,residential,0.1999999999999999,
226290,199428812.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,435381835.0,"['-12.053747', '-12.0537424', '-77.0565869', '-77.0563755']",-12.0537424,-77.0565869,"Cutervo, Lima, Lima Metropolitana, Lima, 15082, Perú",highway,residential,0.1999999999999999,
10599,118276762.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,71187247.0,"['-12.0322449', '-12.0321198', '-77.0868279', '-77.0860383']",-12.0321929,-77.0863666,"Ayacucho, Perú VI Zona, San Martín de Porres, Lima, Lima Metropolitana, Lima, 51131, Perú",highway,residential,0.1999999999999999,
25290,77109443.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,440524491.0,"['-12.05605570303', '-12.05595570303', '-77.026927783838', '-77.026827783838']",-12.056005703030303,-77.02687778383839,"1138, Jirón Andahuaylas, Barrios Altos, Lima, Lima Metropolitana, Lima, LA VICTORIA 15033, Perú",place,house,0.211,
77334,717850.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,273411492.0,"['-12.0320024', '-12.0319024', '-77.0051403', '-77.0050403']",-12.0319524,-77.0050903,"5B, Avenida Vía de Evitamiento, Urbanización Residencial Primavera, El Agustino, Lima, Lima Metropolitana, Lima, 10, Perú",highway,motorway_junction,0.201,
78814,325659692.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,1011544038.0,"['-12.045502', '-12.0436012', '-77.0323594', '-77.0309987']",-12.0445577,-77.0316859,"Jirón Camaná, Lima, Lima Metropolitana, Lima, 15001, Perú",highway,residential,0.0999999999999999,
93959,121666755.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,91568650.0,"['-12.0482836', '-12.0475361', '-77.0723123', '-77.0650482']",-12.0478592,-77.068151,"Guillermo Dansey, Mirones, Lima, Lima Metropolitana, Lima, LIMA 15081, Perú",highway,residential,0.3,
94629,198213913.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,427888367.0,"['-12.0630167', '-12.0624993', '-77.0614198', '-77.0613219']",-12.0627096,-77.0613713,"Juan Chavez Tueros, Lima, Lima Metropolitana, Lima, 15081, Perú",highway,residential,0.4,
94955,118007676.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,71187048.0,"['-12.0356652', '-12.0353706', '-77.087326', '-77.0811829']",-12.0355075,-77.0844682,"Puno, Perú VI Zona, San Martín de Porres, Lima, Lima Metropolitana, Lima, 07006, Perú",highway,residential,0.1999999999999999,
95093,121525838.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,91568672.0,"['-12.0471773', '-12.0466106', '-77.0715991', '-77.0651416']",-12.0468826,-77.0682407,"Luis Carranza, Mirones, Lima, Lima Metropolitana, Lima, LIMA 15081, Perú",highway,residential,0.3,
184277,169355576.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,279864813.0,"['-12.0448407', '-12.044604', '-77.0214338', '-77.0202863']",-12.044618,-77.0208801,"Jirón Paruro, Barrios Altos, Lima, Lima Metropolitana, Lima, 15093, Perú",highway,secondary_link,0.1749999999999999,
189063,176363660.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,312328982.0,"['-12.0411414', '-12.0411318', '-77.065723', '-77.0656438']",-12.0411414,-77.065723,"Teniente Pedro Garezon, Primero de Setiembre, Lima, Lima Metropolitana, Lima, 15101, Perú",highway,residential,0.3,
196521,269458739.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,892588928.0,"['-12.0685581', '-12.0685285', '-77.0778982', '-77.0777345']",-12.0685522,-77.0778049,"Avenida Mariano Cornejo, Pueblo Libre, Lima, Lima Metropolitana, Lima, L32, Perú",highway,secondary,0.3,
232431,131419888.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,129897418.0,"['-12.058434', '-12.0582494', '-77.0246019', '-77.0242796']",-12.0582494,-77.0246019,"Nicolas de Pierola, Quinta Olavide, Santa Beatriz, Lima, Lima Metropolitana, Lima, LA VICTORIA 15033, Perú",highway,secondary,0.4,
15687,180443092.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,328778371.0,"['-12.0691849', '-12.0691419', '-77.0119961', '-77.0117046']",-12.0691675,-77.011879,"Aviacion, San German, La Victoria, Lima, Lima Metropolitana, Lima, 15018, Perú",highway,residential,0.1999999999999999,
32174,130344667.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,125812094.0,"['-12.0671615', '-12.0651157', '-77.0660451', '-77.0656616']",-12.0662959,-77.0658858,"Los Fresnos, Urbanizacion Las Brisas, Lima, Lima Metropolitana, Lima, 150121, Perú",highway,residential,0.3,
54161,140225827.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,163519816.0,"['-12.0751129', '-12.0749808', '-77.0300106', '-77.0299394']",-12.07503,-77.0299834,"Paseo de la República, Santa Beatriz, Lima, Lima Metropolitana, Lima, 15106, Perú",highway,secondary,0.4,
105335,77109443.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,440524491.0,"['-12.05605570303', '-12.05595570303', '-77.026927783838', '-77.026827783838']",-12.056005703030303,-77.02687778383839,"1138, Jirón Andahuaylas, Barrios Altos, Lima, Lima Metropolitana, Lima, LA VICTORIA 15033, Perú",place,house,0.211,
138216,115564049.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,53833400.0,"['-12.0520779', '-12.0520306', '-77.0596069', '-77.0595845']",-12.0520779,-77.0596069,"Sicuani, Lima, Lima Metropolitana, Lima, 15082, Perú",highway,footway,0.1749999999999999,
138685,118067278.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,71186717.0,"['-12.035188', '-12.0348506', '-77.0864257', '-77.0782289']",-12.034869,-77.0823605,"Cusco, Perú VI Zona, San Martín de Porres, Lima, Lima Metropolitana, Lima, 07006, Perú",highway,residential,0.1999999999999999,
139642,325659692.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,1011544038.0,"['-12.045502', '-12.0436012', '-77.0323594', '-77.0309987']",-12.0445577,-77.0316859,"Jirón Camaná, Lima, Lima Metropolitana, Lima, 15001, Perú",highway,residential,0.0999999999999999,
156021,121525838.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,91568672.0,"['-12.0471773', '-12.0466106', '-77.0715991', '-77.0651416']",-12.0468826,-77.0682407,"Luis Carranza, Mirones, Lima, Lima Metropolitana, Lima, LIMA 15081, Perú",highway,residential,0.3,
157087,17776988.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,2023937642.0,"['-12.04985', '-12.04975', '-77.011952', '-77.011852']",-12.0498,-77.011902,"Parroquia Santiago Apóstol - Cercado, Conchucos, Barrios Altos, Lima, Lima Metropolitana, Lima, 15003, Perú",amenity,place_of_worship,0.201,https://nominatim.openstreetmap.org/ui/mapicons//place_of_worship_unknown3.p.20.png
172328,77109443.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,440524491.0,"['-12.05605570303', '-12.05595570303', '-77.026927783838', '-77.026827783838']",-12.056005703030303,-77.02687778383839,"1138, Jirón Andahuaylas, Barrios Altos, Lima, Lima Metropolitana, Lima, LA VICTORIA 15033, Perú",place,house,0.211,
176319,131419888.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,129897418.0,"['-12.058434', '-12.0582494', '-77.0246019', '-77.0242796']",-12.0582494,-77.0246019,"Nicolas de Pierola, Quinta Olavide, Santa Beatriz, Lima, Lima Metropolitana, Lima, LA VICTORIA 15033, Perú",highway,secondary,0.4,
204461,129256953.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,121289997.0,"['-12.0506094', '-12.0505976', '-77.0810409', '-77.0808025']",-12.0506094,-77.0808025,"Avenida Colonial, Lima, Lima Metropolitana, Lima, CALLAO 02, Perú",highway,primary_link,0.1749999999999999,
88183,205093864.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,468469482.0,"['-13.4055104', '-13.4052415', '-76.1277744', '-76.1266242']",-13.4055104,-76.1266242,"San Martin, Pueblo Nuevo, Chincha, Ica, Perú",highway,residential,0.3,
144688,56852651.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,5033448121.0,"['-13.4039713', '-13.4038713', '-76.1661211', '-76.1660211']",-13.4039213,-76.1660711,"Institución Educativa No. 22519, 101, Calle Toma Carrizo, Rancho Cesar, San Pedro, Grocio Prado, Chincha, Ica, Perú",amenity,school,0.001,https://nominatim.openstreetmap.org/ui/mapicons//education_school.p.20.png
25736,205094537.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,468466903.0,"['-12.0890319', '-12.0890223', '-75.2081627', '-75.2080814']",-12.0890223,-75.2080814,"Arterial, Chilca, Huancayo, Junín, 12001, Perú",highway,residential,0.1999999999999999,
25773,195103550.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,407799163.0,"['-12.1027456', '-12.1025618', '-75.1894982', '-75.189294']",-12.1025618,-75.1894982,"Real, Azapampa Oeste, Huancán, Huancayo, Junín, 12001, Perú",highway,primary,0.1999999999999999,
25970,195103550.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,407799163.0,"['-12.1027456', '-12.1025618', '-75.1894982', '-75.189294']",-12.1025618,-75.1894982,"Real, Azapampa Oeste, Huancán, Huancayo, Junín, 12001, Perú",highway,primary,0.1999999999999999,
25976,143785835.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,178257927.0,"['-12.0496796', '-12.0451827', '-75.2249376', '-75.22208']",-12.0474054,-75.2235228,"Mariscal Castilla, El Tambo, Huancayo, Junín, 12000, Perú",highway,primary,0.3,
51055,163185231.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,249963084.0,"['-12.1053846', '-12.1022583', '-75.2228643', '-75.202179']",-12.103915,-75.2126452,"Amazonas, Azapampa Oeste, Huancán, Huancayo, Junín, 12001, Perú",highway,residential,0.1999999999999999,
51506,124597944.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,104855526.0,"['-12.0821434', '-12.0770317', '-75.1992286', '-75.1969415']",-12.0796468,-75.1981056,"Jirón Mateo Pumacahua, Cooperativa Túpac Amaru, Santísima Cruz de Chilca, Chilca, Huancayo, Junín, 12001, Perú",highway,residential,0.3,
107732,195103550.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,407799163.0,"['-12.1027456', '-12.1025618', '-75.1894982', '-75.189294']",-12.1025618,-75.1894982,"Real, Azapampa Oeste, Huancán, Huancayo, Junín, 12001, Perú",highway,primary,0.1999999999999999,
107776,269121745.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,890837975.0,"['-12.0630466', '-12.055661', '-75.1999192', '-75.1968635']",-12.0590099,-75.1983771,"Avenida José Olaya, Panchito, Hualmitá, Huancayo, Junín, 0064, Perú",highway,tertiary,0.1999999999999999,
107964,195103550.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,407799163.0,"['-12.1027456', '-12.1025618', '-75.1894982', '-75.189294']",-12.1025618,-75.1894982,"Real, Azapampa Oeste, Huancán, Huancayo, Junín, 12001, Perú",highway,primary,0.1999999999999999,
108095,195103550.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,407799163.0,"['-12.1027456', '-12.1025618', '-75.1894982', '-75.189294']",-12.1025618,-75.1894982,"Real, Azapampa Oeste, Huancán, Huancayo, Junín, 12001, Perú",highway,primary,0.1999999999999999,
157200,57852492.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,5254848730.0,"['-12.09625', '-12.09615', '-75.19265', '-75.19255']",-12.0962,-75.1926,"Institución Educativa Politecnico Tupac Amaru, Jirón Tupac Amaru, Azapampa, Chilca, Huancayo, Junín, 12001, Perú",amenity,school,0.201,https://nominatim.openstreetmap.org/ui/mapicons//education_school.p.20.png
201727,138539184.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,159027677.0,"['-12.602576', '-12.5927965', '-69.1894542', '-69.1804865']",-12.5976614,-69.1849588,"Ernesto Rivero, Puerto Maldonado, Tambopata, Madre de Dios, 17001, Perú",highway,secondary,0.3,
204884,229661673.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,639523194.0,"['-12.6008143', '-12.5958551', '-69.1833129', '-69.178742']",-12.5982585,-69.1810053,"Leon Velarde, Puerto Maldonado, Tambopata, Madre de Dios, 17001, Perú",highway,tertiary,0.3,
207446,229761101.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,639523196.0,"['-12.6001936', '-12.5913863', '-69.1903178', '-69.1821508']",-12.596203,-69.1865854,"Lambayeque, Puerto Maldonado, Tambopata, Madre de Dios, 17001, Perú",highway,tertiary,0.1999999999999999,
212194,229761101.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,639523196.0,"['-12.6001936', '-12.5913863', '-69.1903178', '-69.1821508']",-12.596203,-69.1865854,"Lambayeque, Puerto Maldonado, Tambopata, Madre de Dios, 17001, Perú",highway,tertiary,0.1999999999999999,
227001,157179192.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,226916837.0,"['-12.5974762', '-12.5833511', '-69.1945926', '-69.1786258']",-12.5905767,-69.1861219,"Gonzáles Prada, Puerto Maldonado, Tambopata, Madre de Dios, 17001, Perú",highway,residential,0.1999999999999999,
228851,171390519.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,290284726.0,"['-12.5899266', '-12.5867565', '-69.1888312', '-69.185305']",-12.5883442,-69.1871514,"Dos de Mayo, Puerto Maldonado, Tambopata, Madre de Dios, 17001, Perú",highway,secondary,0.4,
237866,171390519.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,290284726.0,"['-12.5899266', '-12.5867565', '-69.1888312', '-69.185305']",-12.5883442,-69.1871514,"Dos de Mayo, Puerto Maldonado, Tambopata, Madre de Dios, 17001, Perú",highway,secondary,0.4,
239211,327404911.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,9380586503.0,"['-11.9998874', '-11.9598874', '-69.5069088', '-69.4669088']",-11.9798874,-69.4869088,"Loreto, Las Piedras, Tambopata, Madre de Dios, Perú",place,hamlet,0.35,https://nominatim.openstreetmap.org/ui/mapicons//poi_place_village.p.20.png
110531,175450194.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,307663575.0,"['-12.6023497', '-12.5869324', '-69.1971273', '-69.189001']",-12.5933099,-69.1948401,"Tambopata, Puerto Maldonado, Tambopata, Madre de Dios, 17001, Perú",highway,secondary,0.1999999999999999,
8798,157179192.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,226916837.0,"['-12.5974762', '-12.5833511', '-69.1945926', '-69.1786258']",-12.5905767,-69.1861219,"Gonzáles Prada, Puerto Maldonado, Tambopata, Madre de Dios, 17001, Perú",highway,residential,0.1999999999999999,
47825,282608698.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",relation,1891291.0,"['-12.7179981', '-11.315102', '-72.4287387', '-70.5361562']",-12.0164673,-70.91397934923904,"Fitzcarrald, Manu, Madre de Dios, Perú",boundary,administrative,0.3398622228990949,https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png
209818,282608698.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",relation,1891291.0,"['-12.7179981', '-11.315102', '-72.4287387', '-70.5361562']",-12.0164673,-70.91397934923904,"Fitzcarrald, Manu, Madre de Dios, Perú",boundary,administrative,0.3398622228990949,https://nominatim.openstreetmap.org/ui/mapicons//poi_boundary_administrative.p.20.png
8936,171390519.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,290284726.0,"['-12.5899266', '-12.5867565', '-69.1888312', '-69.185305']",-12.5883442,-69.1871514,"Dos de Mayo, Puerto Maldonado, Tambopata, Madre de Dios, 17001, Perú",highway,secondary,0.4,
10648,229661673.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,639523194.0,"['-12.6008143', '-12.5958551', '-69.1833129', '-69.178742']",-12.5982585,-69.1810053,"Leon Velarde, Puerto Maldonado, Tambopata, Madre de Dios, 17001, Perú",highway,tertiary,0.3,
42499,156916839.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,226563894.0,"['-12.5935649', '-12.5921931', '-69.1780571', '-69.1765305']",-12.5927142,-69.1772869,"Puno, Puerto Maldonado, Tambopata, Madre de Dios, 17001, Perú",highway,trunk,0.1999999999999999,
42549,171390519.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,290284726.0,"['-12.5899266', '-12.5867565', '-69.1888312', '-69.185305']",-12.5883442,-69.1871514,"Dos de Mayo, Puerto Maldonado, Tambopata, Madre de Dios, 17001, Perú",highway,secondary,0.4,
225105,157179192.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,226916837.0,"['-12.5974762', '-12.5833511', '-69.1945926', '-69.1786258']",-12.5905767,-69.1861219,"Gonzáles Prada, Puerto Maldonado, Tambopata, Madre de Dios, 17001, Perú",highway,residential,0.1999999999999999,
177651,126723233.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,111968302.0,"['-12.1182749', '-12.0945935', '-76.8136989', '-76.7766227']",-12.1024093,-76.7985775,"Avenida Nueva Toledo, Villa Toledo, Tambo Viejo, Cieneguilla, Lima, Lima Metropolitana, Lima, LIMA 40, Perú",highway,primary,0.3,
27734,135508930.0,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,145258271.0,"['-5.0944823', '-5.0917742', '-80.1693693', '-80.1640305']",-5.0929314,-80.16705,"Lambayeque, Chulucanas, Morropón, Piura, Perú",highway,residential,0.1999999999999999,
